iter	Logloss	Accuracy
981	0.3114556579	0.9578125
982	0.3112160752	0.9578125
983	0.3108409461	0.95625
984	0.3105726869	0.9578125
985	0.3103160486	0.9578125
986	0.3100176381	0.9578125
987	0.3095964226	0.9578125
988	0.3093864063	0.9578125
989	0.3091878849	0.9578125
990	0.3090272993	0.9578125
991	0.3088431813	0.9578125
992	0.3084597325	0.9578125
993	0.3080982989	0.9578125
994	0.3078569155	0.9578125
995	0.307512383	0.9578125
996	0.3071629413	0.9578125
997	0.3067233226	0.959375
998	0.3063814436	0.959375
999	0.3060673996	0.959375
1000	0.3057868873	0.9578125
1001	0.305481009	0.959375
1002	0.3052522322	0.959375
1003	0.3050205669	0.959375
1004	0.3047767918	0.959375
1005	0.3045325948	0.959375
1006	0.3041925265	0.959375
1007	0.3038852428	0.959375
1008	0.3037251336	0.959375
1009	0.3034743526	0.959375
1010	0.3031761364	0.9609375
1011	0.3028405825	0.9609375
1012	0.302630757	0.9609375
1013	0.302371476	0.959375
1014	0.3022432866	0.9609375
1015	0.301852959	0.9609375
1016	0.3016217116	0.9609375
1017	0.301392124	0.9609375
1018	0.3010474886	0.9609375
1019	0.3009369099	0.9609375
1020	0.3005997498	0.9609375
1021	0.3002678042	0.9625
1022	0.2998310604	0.9625
1023	0.299559578	0.9625
1024	0.2993493428	0.9625
1025	0.2990599911	0.9625
1026	0.2986934286	0.9640625
1027	0.2984510054	0.9640625
1028	0.2982901705	0.9640625
1029	0.2981542269	0.9640625
1030	0.2977795472	0.9640625
1031	0.2974949874	0.9640625
1032	0.2972520699	0.9640625
1033	0.2968492146	0.9640625
1034	0.2966086702	0.965625
1035	0.2963328281	0.965625
1036	0.2959958562	0.965625
1037	0.295677496	0.965625
1038	0.2954767807	0.965625
1039	0.29518947	0.965625
1040	0.2949776197	0.965625
1041	0.2946860525	0.965625
1042	0.2943428397	0.965625
1043	0.2940369743	0.965625
1044	0.2939079888	0.965625
1045	0.2936753634	0.965625
1046	0.293332988	0.965625
1047	0.2930970689	0.965625
1048	0.2927550758	0.965625
1049	0.2924562291	0.965625
1050	0.2921579099	0.965625
1051	0.2918533171	0.965625
1052	0.2916010289	0.965625
1053	0.2914135465	0.965625
1054	0.2911304297	0.965625
1055	0.2908512064	0.965625
1056	0.2904245106	0.965625
1057	0.2901045528	0.9671875
1058	0.2898170392	0.9671875
1059	0.2896402302	0.96875
1060	0.2894911752	0.96875
1061	0.2892768771	0.96875
1062	0.289174477	0.96875
1063	0.2889278147	0.96875
1064	0.2886964853	0.96875
1065	0.288351677	0.96875
1066	0.2881801408	0.96875
1067	0.2878926864	0.96875
1068	0.2876117497	0.96875
1069	0.2873346696	0.96875
1070	0.2870613366	0.96875
1071	0.2868931306	0.96875
1072	0.2866345047	0.96875
1073	0.2863158237	0.96875
1074	0.2860395125	0.9703125
1075	0.2858019856	0.9703125
1076	0.2854794057	0.9703125
1077	0.285142184	0.9703125
1078	0.2849438755	0.9703125
1079	0.2845592121	0.9703125
1080	0.284326365	0.9703125
1081	0.2840163942	0.9703125
1082	0.2837474603	0.9703125
1083	0.2835184014	0.9703125
1084	0.2831679551	0.96875
1085	0.2829376939	0.96875
1086	0.2827174604	0.96875
1087	0.282520404	0.96875
1088	0.2823012571	0.96875
1089	0.2820175207	0.96875
1090	0.2817659221	0.96875
1091	0.281504825	0.96875
1092	0.2811342242	0.96875
1093	0.2808312273	0.971875
1094	0.280565288	0.971875
1095	0.2803049064	0.971875
1096	0.2800861133	0.971875
1097	0.2798863071	0.9734375
1098	0.2796233777	0.9734375
1099	0.2792737279	0.9734375
1100	0.2790447289	0.9734375
1101	0.2788681777	0.9734375
1102	0.2785966221	0.975
1103	0.2782897091	0.975
1104	0.2781385491	0.9734375
1105	0.2779253431	0.975
1106	0.2777925867	0.975
1107	0.2775456653	0.9765625
1108	0.2772590069	0.975
1109	0.2770094036	0.975
1110	0.27680821	0.9765625
1111	0.2766064987	0.9765625
1112	0.2764026415	0.9765625
1113	0.2761395481	0.975
1114	0.2758877747	0.9765625
1115	0.2757598061	0.9765625
1116	0.275498236	0.975
1117	0.2753451831	0.975
1118	0.2751125103	0.975
1119	0.2749068071	0.975
1120	0.2746406613	0.975
1121	0.2744769749	0.975
1122	0.2743230821	0.975
1123	0.2739810477	0.975
1124	0.2737953558	0.975
1125	0.2734291964	0.975
1126	0.2730995088	0.975
1127	0.2728520779	0.975
1128	0.2727287585	0.975
1129	0.2725032888	0.975
1130	0.272278631	0.975
1131	0.2720149015	0.975
1132	0.2717994509	0.9765625
1133	0.2715824643	0.9765625
1134	0.2713133059	0.9765625
1135	0.2710694244	0.975
1136	0.270798369	0.975
1137	0.2705182384	0.975
1138	0.2702227864	0.975
1139	0.270054781	0.9765625
1140	0.2698321712	0.9765625
1141	0.2696255422	0.9765625
1142	0.2694097609	0.9765625
1143	0.2691557594	0.9765625
1144	0.2690077442	0.9765625
1145	0.2688145659	0.9765625
1146	0.268587588	0.9765625
1147	0.2683311051	0.9765625
1148	0.2680053314	0.9765625
1149	0.2678277328	0.9765625
1150	0.267654138	0.9765625
1151	0.2674189771	0.9765625
1152	0.2672518433	0.9765625
1153	0.2670578527	0.9765625
1154	0.266805818	0.9765625
1155	0.2665102616	0.9765625
1156	0.2663437188	0.9765625
1157	0.2661378535	0.9765625
1158	0.2658879628	0.9765625
1159	0.2656339796	0.9765625
1160	0.2654242452	0.9765625
1161	0.26523899	0.978125
1162	0.2649713565	0.978125
1163	0.2647976186	0.9765625
1164	0.2645271358	0.9765625
1165	0.2642667253	0.9765625
1166	0.26401598	0.98125
1167	0.2638012175	0.98125
1168	0.263573765	0.98125
1169	0.2633984723	0.98125
1170	0.2631129284	0.9828125
1171	0.2629414973	0.9828125
1172	0.2627448506	0.9828125
1173	0.2624727921	0.9828125
1174	0.2622926819	0.9828125
1175	0.2619977326	0.9828125
1176	0.261763706	0.9828125
1177	0.2616308693	0.9828125
1178	0.2613587841	0.9828125
1179	0.2611742682	0.9828125
1180	0.2609512297	0.9828125
1181	0.2606421338	0.9828125
1182	0.2604698223	0.9828125
1183	0.2602149165	0.9828125
1184	0.2598840303	0.9828125
1185	0.2597752415	0.9828125
1186	0.2596186312	0.9828125
1187	0.2592924137	0.9828125
1188	0.2590880815	0.984375
1189	0.2588191448	0.984375
1190	0.2585932521	0.9828125
1191	0.2583620738	0.9828125
1192	0.2581249958	0.9828125
1193	0.2579087161	0.9828125
1194	0.257696544	0.9828125
1195	0.2574959539	0.9828125
1196	0.2572740012	0.9828125
1197	0.2570711876	0.9828125
1198	0.2568138665	0.9828125
1199	0.2566473416	0.9828125
1200	0.2565109636	0.9828125
1201	0.2563081382	0.9828125
1202	0.2560526481	0.9828125
1203	0.2559061913	0.9828125
1204	0.2557044335	0.9828125
1205	0.2554168014	0.9828125
1206	0.2552415152	0.9828125
1207	0.2549982055	0.9828125
1208	0.2548708234	0.9828125
1209	0.2546667821	0.984375
1210	0.2545009689	0.984375
1211	0.2541953154	0.984375
1212	0.2539781324	0.984375
1213	0.2536425004	0.984375
1214	0.2534012276	0.9859375
1215	0.2531526361	0.9859375
1216	0.2529211603	0.9859375
1217	0.252705259	0.9859375
1218	0.2524517183	0.9859375
1219	0.2522826386	0.9859375
1220	0.2520912632	0.9859375
1221	0.251814373	0.9859375
1222	0.25156267	0.9859375
1223	0.251266969	0.9875
1224	0.2510296326	0.9875
1225	0.2507618514	0.9875
1226	0.2504754326	0.9875
1227	0.2502418404	0.9875
1228	0.250183654	0.9875
1229	0.2498724161	0.9875
1230	0.2496249727	0.9890625
1231	0.2494231534	0.9890625
1232	0.2492120117	0.9890625
1233	0.249011136	0.9890625
1234	0.2487707661	0.9890625
1235	0.2485636664	0.9890625
1236	0.2482317892	0.9890625
1237	0.2479719174	0.9890625
1238	0.2476919079	0.9890625
1239	0.247444298	0.9890625
1240	0.2472351499	0.9890625
1241	0.2471390874	0.9890625
1242	0.2468789031	0.9890625
1243	0.2466569142	0.9890625
1244	0.2463967122	0.9890625
1245	0.2462852869	0.9890625
1246	0.2461846547	0.9890625
1247	0.2459830655	0.9890625
1248	0.2457078765	0.990625
1249	0.2454850765	0.990625
1250	0.2452677393	0.990625
1251	0.2450660005	0.990625
1252	0.2448390023	0.990625
1253	0.2446806853	0.990625
1254	0.2443673423	0.990625
1255	0.2440607551	0.990625
1256	0.2438232619	0.990625
1257	0.2436477158	0.990625
1258	0.2433897598	0.990625
1259	0.2432198226	0.990625
1260	0.2429357786	0.990625
1261	0.2426681333	0.990625
1262	0.2424270274	0.990625
1263	0.2422092981	0.990625
1264	0.2420474747	0.990625
1265	0.241810858	0.990625
1266	0.2415854392	0.990625
1267	0.2413457818	0.990625
1268	0.2411189583	0.990625
1269	0.2410893496	0.990625
1270	0.240867948	0.990625
1271	0.2406820934	0.990625
1272	0.240401673	0.990625
1273	0.240269481	0.9921875
1274	0.2401336187	0.9921875
1275	0.2398694573	0.9921875
1276	0.2395693557	0.9921875
1277	0.2393655055	0.9921875
1278	0.2391075338	0.990625
1279	0.2388546743	0.9921875
1280	0.2386253476	0.9921875
1281	0.2384863651	0.9921875
1282	0.2382497985	0.990625
1283	0.2380431461	0.990625
1284	0.2377551925	0.990625
1285	0.2375858412	0.990625
1286	0.2373774569	0.990625
1287	0.2371849413	0.990625
1288	0.2370595759	0.9921875
1289	0.2369221387	0.9921875
1290	0.236757465	0.9921875
1291	0.2364614214	0.9921875
1292	0.2363270181	0.9921875
1293	0.2361689513	0.9921875
1294	0.2360163775	0.99375
1295	0.2358685145	0.9921875
1296	0.2356636084	0.99375
1297	0.2353991259	0.99375
1298	0.235148021	0.99375
1299	0.2349339096	0.99375
1300	0.2347269812	0.99375
1301	0.2345917463	0.99375
1302	0.2344240747	0.99375
1303	0.2342017379	0.99375
1304	0.2340374108	0.99375
1305	0.2337896201	0.99375
1306	0.2335044207	0.99375
1307	0.2332434059	0.99375
1308	0.2330696588	0.99375
1309	0.2328449256	0.99375
1310	0.232632182	0.99375
1311	0.2324759947	0.99375
1312	0.2322791316	0.99375
1313	0.2320403021	0.99375
1314	0.2318163245	0.99375
1315	0.2316922044	0.99375
1316	0.2315188552	0.99375
1317	0.2311746838	0.99375
1318	0.2309284249	0.99375
1319	0.2307759683	0.99375
1320	0.2306471927	0.99375
1321	0.2305116337	0.99375
1322	0.2303367665	0.99375
1323	0.2301440884	0.99375
1324	0.2299370667	0.9921875
1325	0.2297775562	0.9921875
1326	0.2295613359	0.9921875
1327	0.2293619144	0.9921875
1328	0.2290360496	0.99375
1329	0.2288303999	0.99375
1330	0.2287470597	0.99375
1331	0.2284925705	0.99375
1332	0.2283361618	0.99375
1333	0.2281294976	0.99375
1334	0.2279638239	0.99375
1335	0.2277389743	0.99375
1336	0.2275662575	0.99375
1337	0.2273899549	0.99375
1338	0.2271817068	0.99375
1339	0.2269034391	0.99375
1340	0.2266776975	0.99375
1341	0.2265241608	0.99375
1342	0.2262775246	0.99375
1343	0.2260287677	0.99375
1344	0.2259517326	0.99375
1345	0.2258247306	0.99375
1346	0.2256037995	0.99375
1347	0.2254476934	0.99375
1348	0.2252267677	0.99375
1349	0.2249716365	0.99375
1350	0.2248118752	0.99375
1351	0.2245187451	0.99375
1352	0.2243278177	0.99375
1353	0.2241169122	0.99375
1354	0.2238710184	0.99375
1355	0.2236255314	0.99375
1356	0.2233935598	0.99375
1357	0.2232057652	0.99375
1358	0.2230146361	0.99375
1359	0.2228303763	0.99375
1360	0.2227222985	0.99375
1361	0.2226176753	0.9953125
1362	0.2223648872	0.9953125
1363	0.2221905861	0.9953125
1364	0.2219670365	0.9953125
1365	0.2217602816	0.9953125
1366	0.2215520012	0.9953125
1367	0.2213629744	0.9953125
1368	0.2211675636	0.9953125
1369	0.2210019432	0.9953125
1370	0.2207793946	0.9953125
1371	0.2205389257	0.9953125
1372	0.2204187233	0.9953125
1373	0.2201521289	0.9953125
1374	0.2199735417	0.9953125
1375	0.2198378231	0.9953125
1376	0.2195982945	0.9953125
1377	0.2194598673	0.9953125
1378	0.2192919473	0.9953125
1379	0.2190778888	0.9953125
1380	0.2188937792	0.9953125
1381	0.2186557414	0.9953125
1382	0.218426139	0.9953125
1383	0.2182707377	0.9953125
1384	0.218096507	0.9953125
1385	0.2179103994	0.9953125
1386	0.2176200341	0.9953125
1387	0.2174520209	0.9953125
1388	0.2172902191	0.9953125
1389	0.2171137215	0.9953125
1390	0.2169090405	0.9953125
1391	0.2167158248	0.9953125
1392	0.2164702905	0.9953125
1393	0.2162555576	0.9953125
1394	0.21608908	0.9953125
1395	0.2159184479	0.9953125
1396	0.2157152945	0.996875
1397	0.2155007967	0.996875
1398	0.2153171947	0.996875
1399	0.2151737635	0.996875
1400	0.2149801311	0.996875
1401	0.2148010616	0.996875
1402	0.214665793	0.996875
1403	0.2145858761	0.996875
1404	0.2143796007	0.996875
1405	0.2142460336	0.996875
1406	0.2140339657	0.996875
1407	0.2138368889	0.996875
1408	0.2136626573	0.996875
1409	0.2134930079	0.996875
1410	0.2132951723	0.9984375
1411	0.2130727335	0.996875
1412	0.2129354121	0.996875
1413	0.2127177904	0.9984375
1414	0.2125311996	0.9984375
1415	0.212353772	0.9984375
1416	0.2121612179	0.9984375
1417	0.2119841654	0.9984375
1418	0.2117086662	0.9984375
1419	0.2115159018	0.9984375
1420	0.2113457181	0.9984375
1421	0.2111892148	0.9984375
1422	0.2110382975	0.9984375
1423	0.210888911	0.9984375
1424	0.2106840858	0.9984375
1425	0.2104984118	0.9984375
1426	0.2103378491	0.9984375
1427	0.2100912719	0.9984375
1428	0.2099619209	0.9984375
1429	0.2097588507	0.9984375
1430	0.209588429	0.9984375
1431	0.209460067	0.9984375
1432	0.2093184765	0.9984375
1433	0.2092036185	0.9984375
1434	0.2090407376	0.9984375
1435	0.208901946	0.9984375
1436	0.2088224606	0.9984375
1437	0.2086712144	0.9984375
1438	0.2084903003	0.9984375
1439	0.2083590809	0.9984375
1440	0.2080911697	0.9984375
1441	0.2078795746	0.9984375
1442	0.2076334392	0.9984375
1443	0.2074389231	0.9984375
1444	0.2072888441	0.9984375
1445	0.2070176134	0.9984375
1446	0.2068250184	0.9984375
1447	0.2066497162	0.9984375
1448	0.2063849362	0.9984375
1449	0.2063173069	0.9984375
1450	0.2061563982	0.9984375
1451	0.2059963489	0.9984375
1452	0.2057779068	0.9984375
1453	0.205579289	0.9984375
1454	0.205418112	0.9984375
1455	0.2053350501	1
1456	0.2051899297	1
1457	0.2049675435	1
1458	0.2048016655	1
1459	0.2045925659	1
1460	0.2044453032	1
1461	0.2043216632	1
1462	0.2041774607	1
1463	0.20397029	1
1464	0.2038010678	1
1465	0.2036954237	1
1466	0.2035295278	1
1467	0.2033523908	1
1468	0.2032261387	1
1469	0.2030261661	1
1470	0.2028390072	1
1471	0.2026715084	1
1472	0.2025216668	1
1473	0.2023897198	1
1474	0.2022167012	1
1475	0.2021583097	1
1476	0.2020490563	1
1477	0.2018626256	1
1478	0.2017410696	1
1479	0.2015633347	1
1480	0.20134197	1
1481	0.2011923643	1
1482	0.2010943662	1
1483	0.2009267325	1
1484	0.200842015	1
1485	0.2006513268	1
1486	0.2004832942	1
1487	0.2002809498	1
1488	0.2001035789	1
1489	0.1999729353	1
1490	0.1997985247	1
1491	0.1997124747	1
1492	0.1994740607	1
1493	0.1992487637	1
1494	0.199060503	1
1495	0.1988877417	1
1496	0.198661237	1
1497	0.1985611177	1
1498	0.1984084	1
1499	0.1982220236	1
1500	0.1980545489	1
1501	0.197901685	1
1502	0.1977992729	1
1503	0.1975619239	1
1504	0.1974131301	1
1505	0.1971867668	1
1506	0.1970431071	1
1507	0.1968471359	1
1508	0.1966799758	1
1509	0.1965297205	1
1510	0.1963475449	1
1511	0.1961936115	1
1512	0.1960248595	1
1513	0.1958437779	1
1514	0.195713659	1
1515	0.1955189721	1
1516	0.1952694635	1
1517	0.195122647	1
1518	0.1949678982	1
1519	0.1948675244	1
1520	0.1947198799	1
1521	0.1946231802	1
1522	0.194503458	1
1523	0.1943376078	1
1524	0.194094101	1
1525	0.1940364629	1
1526	0.1938359618	1
1527	0.193693178	1
1528	0.1935175631	1
1529	0.1934037472	1
1530	0.1932284503	1
1531	0.1931921777	1
1532	0.1930550058	1
1533	0.1929475644	1
1534	0.1927647978	1
1535	0.192597154	1
1536	0.1924477714	1
1537	0.19223102	1
1538	0.1920810575	1
1539	0.1919256902	1
1540	0.1916960099	1
1541	0.1914962604	1
1542	0.1913696098	1
1543	0.1911622711	1
1544	0.1909536859	1
1545	0.1907812266	1
1546	0.1905990903	1
1547	0.1904584106	1
1548	0.190259776	1
1549	0.1900885286	1
1550	0.1898820992	1
1551	0.1896897087	1
1552	0.1894874115	1
1553	0.1892986735	1
1554	0.18919548	1
1555	0.1890614663	1
1556	0.1890006058	1
1557	0.1888595787	1
1558	0.1887313557	1
1559	0.1885398873	1
1560	0.1884083317	1
1561	0.1883146605	1
1562	0.1881044443	1
1563	0.1879458565	1
1564	0.1877926961	1
1565	0.1876048538	1
1566	0.1874148018	1
1567	0.187241783	1
1568	0.1871341698	1
1569	0.1869922649	1
1570	0.1868204933	1
1571	0.1866255111	1
1572	0.1865506857	1
1573	0.186372016	1
1574	0.1861863108	1
1575	0.1861020656	1
1576	0.1859543558	1
1577	0.1858298634	1
1578	0.1856849649	1
1579	0.1855837191	1
1580	0.1853813104	1
1581	0.1851484037	1
1582	0.1849623924	1
1583	0.1847994699	1
1584	0.1847341201	1
1585	0.1845851811	1
1586	0.1844213902	1
1587	0.1842569066	1
1588	0.1840825751	1
1589	0.1838828879	1
1590	0.1837913429	1
1591	0.1836602097	1
1592	0.1835279015	1
1593	0.1833882675	1
1594	0.1832529128	1
1595	0.1831094688	1
1596	0.1830051932	1
1597	0.1828604098	1
1598	0.1827335996	1
1599	0.1826169602	1
1600	0.1824553626	1
1601	0.1823192791	1
1602	0.1821293344	1
1603	0.1819293326	1
1604	0.1818074859	1
1605	0.1816784081	1
1606	0.1814785847	1
1607	0.1813203587	1
1608	0.1812243666	1
1609	0.1811829172	1
1610	0.181069757	1
1611	0.1809150958	1
1612	0.1807486724	1
1613	0.1806186581	1
1614	0.1804883215	1
1615	0.1803370818	1
1616	0.1802504611	1
1617	0.1800776947	1
1618	0.1798889205	1
1619	0.1797239683	1
1620	0.1795505038	1
1621	0.1793138224	1
1622	0.1791233235	1
1623	0.1789697196	1
1624	0.1788144682	1
1625	0.1787418442	1
1626	0.1785497947	1
1627	0.1784230196	1
1628	0.1782506216	1
1629	0.1780134357	1
1630	0.1779326558	1
1631	0.1777198868	1
1632	0.1775987736	1
1633	0.1774399806	1
1634	0.1772531178	1
1635	0.1771053622	1
1636	0.1769586756	1
1637	0.1767976636	1
1638	0.1766438603	1
1639	0.1765120526	1
1640	0.1764033736	1
1641	0.1762576888	1
1642	0.1760688612	1
1643	0.175913893	1
1644	0.175761567	1
1645	0.1756433249	1
1646	0.1754976708	1
1647	0.17530956	1
1648	0.1751326813	1
1649	0.1749412618	1
1650	0.174837346	1
1651	0.1747166815	1
1652	0.1745410993	1
1653	0.1743523558	1
1654	0.1741326831	1
1655	0.1739811118	1
1656	0.1738249651	1
1657	0.1736529038	1
1658	0.1735348431	1
1659	0.1733577259	1
1660	0.1732707084	1
1661	0.1730939069	1
1662	0.172990449	1
1663	0.1728135771	1
1664	0.172633383	1
1665	0.1725271784	1
1666	0.1724256675	1
1667	0.1722673535	1
1668	0.1721237731	1
1669	0.1719721949	1
1670	0.1717899181	1
1671	0.1716142134	1
1672	0.1714817437	1
1673	0.171306395	1
1674	0.1711364955	1
1675	0.1710037844	1
1676	0.170846783	1
1677	0.1707093438	1
1678	0.1706134815	1
1679	0.1705231881	1
1680	0.1703992712	1
1681	0.1703272438	1
1682	0.1702590603	1
1683	0.1701335619	1
1684	0.1699571283	1
1685	0.16983189	1
1686	0.1696461891	1
1687	0.1695490335	1
1688	0.1693856147	1
1689	0.1692803865	1
1690	0.1691705304	1
1691	0.169017543	1
1692	0.1688595785	1
1693	0.1686961995	1
1694	0.168609144	1
1695	0.1684985911	1
1696	0.1684026484	1
1697	0.1682506468	1
1698	0.1680808818	1
1699	0.1680038354	1
1700	0.1678566414	1
1701	0.1676956183	1
1702	0.1675147058	1
1703	0.1673638575	1
1704	0.1672901014	1
1705	0.1671067726	1
1706	0.1670081206	1
1707	0.1668511718	1
1708	0.1667316347	1
1709	0.1665997853	1
1710	0.1664470172	1
1711	0.1662926869	1
1712	0.1661297847	1
1713	0.1659762124	1
1714	0.1657997993	1
1715	0.1656333029	1
1716	0.1655275731	1
1717	0.16538006	1
1718	0.1652472374	1
1719	0.1650959664	1
1720	0.165058579	1
1721	0.1649312081	1
1722	0.1647921928	1
1723	0.1646655193	1
1724	0.1644319557	1
1725	0.1643308187	1
1726	0.1642502359	1
1727	0.1641285214	1
1728	0.1640243302	1
1729	0.1638996776	1
1730	0.1638033843	1
1731	0.1636803406	1
1732	0.1635554313	1
1733	0.1634555353	1
1734	0.163265953	1
1735	0.1630619801	1
1736	0.1629697644	1
1737	0.1628284591	1
1738	0.1626195963	1
1739	0.1624661764	1
1740	0.1624336805	1
1741	0.1623042827	1
1742	0.1621139654	1
1743	0.1619038398	1
1744	0.1618012006	1
1745	0.161701294	1
1746	0.1615511168	1
1747	0.161364864	1
1748	0.1612527578	1
1749	0.1611241229	1
1750	0.1609724745	1
1751	0.160883554	1
1752	0.1607221823	1
1753	0.1606006463	1
1754	0.1604809306	1
1755	0.1603941841	1
1756	0.1602789994	1
1757	0.1601611277	1
1758	0.1600208268	1
1759	0.1598377122	1
1760	0.1597049432	1
1761	0.1595521043	1
1762	0.159375828	1
1763	0.1592810056	1
1764	0.1591870054	1
1765	0.1590801268	1
1766	0.1589516913	1
1767	0.1588637224	1
1768	0.1587690754	1
1769	0.1585497267	1
1770	0.1584218817	1
1771	0.1582813037	1
1772	0.1581285151	1
1773	0.1580080106	1
1774	0.157889063	1
1775	0.1577925377	1
1776	0.1576702724	1
1777	0.1575537115	1
1778	0.157447427	1
1779	0.1572858437	1
1780	0.157155252	1
1781	0.1569622901	1
1782	0.1568240372	1
1783	0.1567406339	1
1784	0.1566230553	1
1785	0.1564542885	1
1786	0.1562628964	1
1787	0.1561637377	1
1788	0.1560283167	1
1789	0.1558910741	1
1790	0.1557390079	1
1791	0.1556714437	1
1792	0.1555295266	1
1793	0.1553434058	1
1794	0.1552387898	1
1795	0.1551002307	1
1796	0.1549337121	1
1797	0.1548028483	1
1798	0.1546976175	1
1799	0.1545123382	1
1800	0.1543928405	1
1801	0.1542219425	1
1802	0.1540217818	1
1803	0.1539030658	1
1804	0.1537710131	1
1805	0.1536175372	1
